Date;Open
12/14/2023;5.825
12/13/2023;5.750
12/12/2023;5.800
12/11/2023;5.650
12/08/2023;5.750
12/07/2023;5.800
12/06/2023;5.925
12/05/2023;6.000
12/04/2023;5.925
12/01/2023;5.850
11/30/2023;5.850
11/29/2023;5.850
11/28/2023;5.900
11/27/2023;5.900
11/24/2023;5.925
11/23/2023;5.950
11/22/2023;5.825
11/21/2023;5.850
11/20/2023;5.825
11/17/2023;5.875
11/16/2023;5.850
11/15/2023;5.900
11/14/2023;5.825
11/13/2023;5.850
11/10/2023;5.850
11/09/2023;5.825
11/08/2023;5.775
11/07/2023;5.950
11/06/2023;5.900
11/03/2023;5.925
11/02/2023;5.750
11/01/2023;5.700
10/31/2023;5.800
10/30/2023;5.700
10/27/2023;5.750
10/26/2023;5.800
10/25/2023;5.825
10/24/2023;5.700
10/23/2023;5.700
10/20/2023;5.675
10/19/2023;5.775
10/18/2023;5.925
10/17/2023;6.000
10/16/2023;6.025
10/13/2023;6.075
10/12/2023;6.075
10/11/2023;5.950
10/10/2023;5.900
10/09/2023;6.025
10/06/2023;6.150
10/05/2023;6.150
10/04/2023;6.075
10/03/2023;6.000
10/02/2023;6.025
09/29/2023;6.050
09/27/2023;5.925
09/26/2023;5.975
09/25/2023;6.000
09/22/2023;6.000
09/21/2023;6.050
09/20/2023;6.100
09/19/2023;5.900
09/18/2023;5.900
09/15/2023;5.900
09/14/2023;5.825
09/13/2023;5.825
09/12/2023;5.950
09/11/2023;5.900
09/08/2023;5.900
09/07/2023;6.000
09/06/2023;6.050
09/05/2023;6.100
09/04/2023;6.075
09/01/2023;6.075
08/31/2023;6.000
08/30/2023;5.925
08/29/2023;6.000
08/28/2023;5.950
08/25/2023;5.900
08/24/2023;5.900
08/23/2023;5.950
08/22/2023;5.800
08/21/2023;5.800
08/18/2023;5.725
08/16/2023;5.775
08/15/2023;5.900
08/14/2023;5.925
08/11/2023;5.975
08/10/2023;5.925
08/09/2023;5.900
08/08/2023;5.900
08/07/2023;5.850
08/04/2023;5.800
08/03/2023;5.725
08/02/2023;5.625
08/01/2023;5.650
07/31/2023;5.800
07/28/2023;5.625
07/27/2023;5.575
07/26/2023;5.550
07/25/2023;5.550
07/24/2023;5.550
07/21/2023;5.550
07/20/2023;5.400
07/18/2023;5.375
07/17/2023;5.425
07/14/2023;5.400
07/13/2023;5.375
07/12/2023;5.300
07/11/2023;5.200
07/10/2023;5.175
07/07/2023;5.275
07/06/2023;5.300
07/05/2023;5.300
07/04/2023;5.400
07/03/2023;5.125
06/27/2023;5.175
06/26/2023;5.100
06/23/2023;5.075
06/22/2023;5.100
06/21/2023;5.050
06/20/2023;5.100
06/19/2023;5.100
06/16/2023;5.125
06/15/2023;5.050
06/14/2023;5.125
06/13/2023;5.100
06/12/2023;5.100
06/09/2023;5.025
06/08/2023;5.000
06/07/2023;5.000
06/06/2023;5.050
06/05/2023;5.100
05/31/2023;5.175
05/30/2023;5.100
05/29/2023;5.175
05/26/2023;5.175
05/25/2023;5.050
05/24/2023;5.125
05/23/2023;5.200
05/22/2023;5.100
05/19/2023;5.075
05/17/2023;4.990
05/16/2023;5.075
05/15/2023;5.050
05/12/2023;5.075
05/11/2023;5.075
05/10/2023;5.050
05/09/2023;5.100
05/08/2023;5.175
05/05/2023;5.175
05/04/2023;5.175
05/03/2023;5.250
05/02/2023;5.250
04/28/2023;5.225
04/27/2023;5.175
04/26/2023;5.400
04/18/2023;5.150
04/17/2023;5.225
04/14/2023;5.150
04/13/2023;5.175
04/12/2023;5.100
04/11/2023;5.100
04/10/2023;5.150
04/06/2023;5.225
04/05/2023;5.150
04/04/2023;5.250
04/03/2023;5.200
03/31/2023;5.138
03/30/2023;5.175
03/29/2023;5.125
03/28/2023;5.100
03/27/2023;5.200
03/24/2023;5.313
03/21/2023;5.050
03/20/2023;5.025
03/17/2023;4.975
03/16/2023;5.038
03/15/2023;5.025
03/14/2023;5.100
03/13/2023;5.138
03/10/2023;5.213
03/09/2023;5.200
03/08/2023;5.125
03/07/2023;5.075
03/06/2023;5.088
03/03/2023;5.100
03/02/2023;5.075
03/01/2023;5.075
02/28/2023;5.038
02/27/2023;5.038
02/24/2023;5.063
02/23/2023;4.988
02/22/2023;5.063
02/21/2023;5.150
02/20/2023;5.150
02/17/2023;5.088
02/16/2023;5.113
02/15/2023;5.150
02/14/2023;5.225
02/13/2023;5.275
02/10/2023;5.225
02/09/2023;5.150
02/08/2023;5.063
02/07/2023;4.975
02/06/2023;4.963
02/03/2023;4.875
02/02/2023;4.863
02/01/2023;4.975
01/31/2023;5.013
01/30/2023;5.013
01/27/2023;4.950
01/26/2023;4.888
01/25/2023;4.900
01/24/2023;4.925
01/20/2023;4.925
01/19/2023;4.800
01/18/2023;4.825
01/17/2023;4.700
01/16/2023;4.550
01/13/2023;4.563
01/12/2023;4.500
01/11/2023;4.538
01/10/2023;4.750
01/09/2023;4.875
01/06/2023;4.863
01/05/2023;5.025
01/04/2023;5.013
01/03/2023;4.925
01/02/2023;4.963
12/30/2022;5.000
12/29/2022;4.950
12/28/2022;5.000
12/27/2022;5.025
12/26/2022;4.988
12/23/2022;4.950
12/22/2022;5.050
12/21/2022;5.063
12/20/2022;5.000
12/19/2022;5.000
12/16/2022;4.913
12/15/2022;4.950
12/14/2022;5.038
12/13/2022;4.888
12/12/2022;4.913
12/09/2022;4.975
12/08/2022;5.038
12/07/2022;5.313
12/06/2022;5.438
12/05/2022;5.325
12/02/2022;5.200
12/01/2022;5.263
11/30/2022;5.163
11/29/2022;5.125
11/28/2022;5.088
11/25/2022;5.113
11/24/2022;5.113
11/23/2022;5.063
11/22/2022;5.025
11/21/2022;5.088
11/18/2022;4.975
11/17/2022;4.925
11/16/2022;5.050
11/15/2022;5.150
11/14/2022;5.275
11/11/2022;5.150
11/10/2022;5.025
11/09/2022;5.025
11/08/2022;5.138
11/07/2022;5.088
11/04/2022;5.013
11/03/2022;4.975
11/02/2022;5.188
11/01/2022;5.300
10/31/2022;5.150
10/28/2022;5.063
10/27/2022;5.100
10/26/2022;5.113
10/25/2022;5.138
10/24/2022;5.163
10/21/2022;5.000
10/20/2022;4.675
10/19/2022;4.688
10/18/2022;4.750
10/17/2022;4.725
10/14/2022;4.825
10/13/2022;4.750
10/12/2022;4.688
10/11/2022;4.713
10/10/2022;4.688
10/07/2022;4.663
10/06/2022;4.650
10/05/2022;4.650
10/04/2022;4.650
10/03/2022;4.663
09/30/2022;4.650
09/29/2022;4.675
09/28/2022;4.725
09/27/2022;4.625
09/26/2022;4.563
09/23/2022;4.600
09/22/2022;4.638
09/21/2022;4.575
09/20/2022;4.663
09/19/2022;4.625
09/16/2022;4.638
09/15/2022;4.700
09/14/2022;4.638
09/13/2022;4.625
09/12/2022;4.575
09/09/2022;4.538
09/08/2022;4.450
09/07/2022;4.388
09/06/2022;4.488
09/05/2022;4.425
09/02/2022;4.488
09/01/2022;4.425
08/31/2022;4.250
08/30/2022;4.313
08/29/2022;4.200
08/26/2022;4.313
08/25/2022;4.275
08/24/2022;4.300
08/23/2022;4.250
08/22/2022;4.213
08/19/2022;4.300
08/18/2022;4.388
08/16/2022;4.275
08/15/2022;4.225
08/12/2022;4.263
08/11/2022;4.313
08/10/2022;4.175
08/09/2022;4.213
08/08/2022;4.125
08/05/2022;4.138
08/04/2022;4.150
08/03/2022;4.088
08/02/2022;4.000
08/01/2022;4.100
07/29/2022;4.113
07/28/2022;4.013
07/27/2022;4.025
07/26/2022;3.913
07/25/2022;3.938
07/22/2022;3.963
07/21/2022;4.000
07/20/2022;3.775
07/19/2022;3.675
07/18/2022;3.613
07/15/2022;3.650
07/14/2022;3.625
07/13/2022;3.700
07/12/2022;3.738
07/11/2022;3.738
07/08/2022;3.775
07/07/2022;3.750
07/06/2022;3.825
07/05/2022;3.725
07/04/2022;3.788
07/01/2022;3.938
06/30/2022;4.000
06/29/2022;4.050
06/28/2022;4.075
06/27/2022;4.200
06/24/2022;4.100
06/23/2022;4.075
06/22/2022;4.100
06/21/2022;4.150
06/20/2022;4.050
06/17/2022;4.088
06/16/2022;4.250
06/15/2022;4.063
06/14/2022;4.000
06/13/2022;4.000
06/10/2022;4.138
06/09/2022;4.200
06/08/2022;4.113
06/07/2022;4.100
06/06/2022;4.100
06/03/2022;4.138
06/02/2022;4.163
05/31/2022;4.138
05/30/2022;4.100
05/27/2022;4.000
05/25/2022;3.950
05/24/2022;3.975
05/23/2022;4.025
05/20/2022;3.975
05/19/2022;3.900
05/18/2022;3.988
05/17/2022;3.900
05/13/2022;3.938
05/12/2022;3.988
05/11/2022;4.050
05/10/2022;3.913
05/09/2022;4.313
04/28/2022;4.388
04/27/2022;4.138
04/26/2022;4.125
04/25/2022;4.100
04/22/2022;4.100
04/21/2022;4.000
04/20/2022;3.825
04/19/2022;3.813
04/18/2022;3.838
04/14/2022;3.863
04/13/2022;3.838
04/12/2022;3.838
04/11/2022;3.850
04/08/2022;3.900
04/07/2022;3.838
04/06/2022;3.900
04/05/2022;3.900
04/04/2022;3.913
04/01/2022;3.950
03/31/2022;3.963
03/30/2022;3.975
03/29/2022;3.988
03/28/2022;3.938
03/25/2022;3.975
03/24/2022;3.850
03/23/2022;3.838
03/22/2022;3.850
03/21/2022;3.838
03/18/2022;3.988
03/17/2022;4.000
03/16/2022;3.900
03/15/2022;3.900
03/14/2022;3.825
03/11/2022;3.863
03/10/2022;3.850
03/09/2022;3.788
03/08/2022;3.813
03/07/2022;3.775
03/04/2022;3.850
03/02/2022;3.825
03/01/2022;3.838
02/25/2022;3.863
02/24/2022;3.863
02/23/2022;3.963
02/22/2022;3.913
02/21/2022;3.925
02/18/2022;3.913
02/17/2022;3.938
02/16/2022;3.963
02/15/2022;3.900
02/14/2022;3.850
02/11/2022;3.888
02/10/2022;3.850
02/09/2022;3.850
02/08/2022;3.800
02/07/2022;3.825
02/04/2022;3.725
02/03/2022;3.738
02/02/2022;3.763
01/31/2022;3.888
01/28/2022;3.813
01/27/2022;3.738
01/26/2022;3.650
01/25/2022;3.600
01/24/2022;3.638
01/21/2022;3.588
01/20/2022;3.550
01/19/2022;3.588
01/18/2022;3.588
01/17/2022;3.625
01/14/2022;3.538
01/13/2022;3.575
01/12/2022;3.525
01/11/2022;3.550
01/10/2022;3.538
01/07/2022;3.513
01/06/2022;3.538
01/05/2022;3.575
01/04/2022;3.538
01/03/2022;3.550
12/30/2021;3.550
12/29/2021;3.538
12/28/2021;3.525
12/27/2021;3.525
12/24/2021;3.550
12/23/2021;3.525
12/22/2021;3.588
12/21/2021;3.575
12/20/2021;3.550
12/17/2021;3.613
12/16/2021;3.650
12/15/2021;3.575
12/14/2021;3.563
12/13/2021;3.600
12/10/2021;3.600
12/09/2021;3.625
12/08/2021;3.638
12/07/2021;3.588
12/06/2021;3.575
12/03/2021;3.600
12/02/2021;3.538
12/01/2021;3.500
11/30/2021;3.625
11/29/2021;3.550
11/26/2021;3.663
11/25/2021;3.613
11/24/2021;3.563
11/23/2021;3.613
11/22/2021;3.675
11/19/2021;3.588
11/18/2021;3.600
11/17/2021;3.613
11/16/2021;3.525
11/15/2021;3.550
11/12/2021;3.638
11/11/2021;3.563
11/10/2021;3.438
11/09/2021;3.525
11/08/2021;3.600
11/05/2021;3.625
11/04/2021;3.625
11/03/2021;3.488
11/02/2021;3.588
11/01/2021;3.625
10/29/2021;3.588
10/28/2021;3.563
10/27/2021;3.600
10/26/2021;3.550
10/25/2021;3.588
10/22/2021;3.550
10/21/2021;3.588
10/19/2021;3.625
10/18/2021;3.600
10/15/2021;3.588
10/14/2021;3.563
10/13/2021;3.538
10/12/2021;3.488
10/11/2021;3.450
10/08/2021;3.363
10/07/2021;3.325
10/06/2021;3.238
10/05/2021;3.225
10/04/2021;3.088
10/01/2021;3.075
09/30/2021;3.025
09/29/2021;2.975
09/28/2021;2.975
09/27/2021;3.000
09/24/2021;3.038
09/23/2021;3.063
09/22/2021;2.988
09/21/2021;3.013
09/20/2021;3.013
09/17/2021;3.063
09/16/2021;3.088
09/15/2021;3.088
09/14/2021;3.075
09/13/2021;3.050
09/10/2021;3.138
09/09/2021;3.150
09/08/2021;3.150
09/07/2021;3.125
09/06/2021;3.100
09/03/2021;3.050
09/02/2021;3.025
09/01/2021;3.050
08/31/2021;3.000
08/30/2021;2.925
08/27/2021;2.913
08/26/2021;2.925
08/25/2021;2.938
08/24/2021;2.975
08/23/2021;2.950
08/20/2021;2.950
08/19/2021;3.050
08/18/2021;3.000
08/16/2021;3.000
08/13/2021;2.988
08/12/2021;2.938
08/10/2021;2.900
08/09/2021;3.000
08/06/2021;3.038
08/05/2021;2.938
08/04/2021;2.913
08/03/2021;2.850
08/02/2021;2.888
07/30/2021;2.913
07/29/2021;2.950
07/28/2021;2.875
07/27/2021;2.925
07/26/2021;2.988
07/23/2021;3.000
07/22/2021;2.988
07/21/2021;2.913
07/19/2021;2.900
07/16/2021;2.938
07/15/2021;2.863
07/14/2021;2.900
07/13/2021;2.925
07/12/2021;2.938
07/09/2021;2.950
07/08/2021;2.925
07/07/2021;2.888
07/06/2021;2.950
07/05/2021;2.988
07/02/2021;2.988
07/01/2021;2.975
06/30/2021;2.925
06/29/2021;2.925
06/28/2021;2.913
06/25/2021;3.000
06/24/2021;3.050
06/23/2021;3.113
06/22/2021;3.038
06/21/2021;3.050
06/18/2021;3.088
06/17/2021;3.125
06/16/2021;3.163
06/15/2021;3.150
06/14/2021;3.150
06/11/2021;3.138
06/10/2021;3.088
06/09/2021;3.038
06/08/2021;3.075
06/07/2021;3.100
06/04/2021;3.125
06/03/2021;3.088
06/02/2021;3.075
05/31/2021;2.938
05/28/2021;2.913
05/27/2021;3.000
05/25/2021;2.888
05/24/2021;2.938
05/21/2021;2.863
05/20/2021;2.825
05/19/2021;2.900
05/18/2021;2.988
05/17/2021;2.988
05/11/2021;3.000
05/10/2021;3.013
05/07/2021;3.063
05/06/2021;3.063
05/05/2021;3.075
05/04/2021;3.025
05/03/2021;3.050
04/30/2021;3.113
04/29/2021;3.113
04/28/2021;3.050
04/27/2021;2.988
04/26/2021;3.050
04/23/2021;3.025
04/22/2021;3.088
04/21/2021;3.075
04/20/2021;3.100
04/19/2021;3.125
04/16/2021;3.175
04/15/2021;3.200
04/14/2021;3.175
04/13/2021;3.100
04/12/2021;3.213
04/09/2021;3.188
04/08/2021;3.125
04/07/2021;3.150
04/06/2021;3.113
04/05/2021;3.150
04/01/2021;3.125
03/31/2021;3.125
03/30/2021;3.200
03/29/2021;3.200
03/26/2021;3.225
03/25/2021;3.225
03/24/2021;3.250
03/23/2021;3.375
03/22/2021;3.375
03/19/2021;3.400
03/18/2021;3.313
03/17/2021;3.300
03/16/2021;3.325
03/15/2021;3.388
03/12/2021;3.275
03/10/2021;3.250
03/09/2021;3.188
03/08/2021;6.550
03/05/2021;6.525
03/04/2021;6.625
03/03/2021;6.675
03/02/2021;6.650
03/01/2021;6.225
02/26/2021;6.175
02/25/2021;6.425
02/24/2021;6.350
02/23/2021;6.300
02/22/2021;6.450
02/19/2021;6.250
02/18/2021;6.250
02/17/2021;6.450
02/16/2021;6.500
02/15/2021;6.550
02/11/2021;6.550
02/10/2021;6.575
02/09/2021;6.600
02/08/2021;6.600
02/05/2021;6.700
02/04/2021;6.575
02/03/2021;6.600
02/02/2021;6.800
02/01/2021;6.650
01/29/2021;7.100
01/28/2021;7.150
01/27/2021;7.400
01/26/2021;7.300
01/25/2021;7.250
01/22/2021;7.275
01/21/2021;7.375
01/20/2021;7.000
01/19/2021;7.000
01/18/2021;6.600
01/15/2021;6.875
01/14/2021;7.050
01/13/2021;7.050
01/12/2021;6.900
01/11/2021;6.575
01/08/2021;6.475
01/07/2021;6.450
01/06/2021;6.425
01/05/2021;6.550
01/04/2021;6.350
12/30/2020;6.525
12/29/2020;6.575
12/28/2020;6.500
12/23/2020;6.500
12/22/2020;6.575
12/21/2020;6.775
12/18/2020;6.800
12/17/2020;6.775
12/16/2020;6.800
12/15/2020;6.700
12/14/2020;6.725
12/11/2020;6.850
12/10/2020;6.775
12/08/2020;6.675
12/07/2020;6.675
12/04/2020;6.500
12/03/2020;6.650
12/02/2020;6.525
12/01/2020;6.325
11/30/2020;6.550
11/27/2020;6.775
11/26/2020;6.600
11/25/2020;6.500
11/24/2020;6.450
11/23/2020;6.300
11/20/2020;6.275
11/19/2020;6.250
11/18/2020;6.150
11/17/2020;6.275
11/16/2020;6.300
11/13/2020;6.100
11/12/2020;6.375
11/11/2020;6.425
11/10/2020;6.400
11/09/2020;6.250
11/06/2020;5.975
11/05/2020;5.875
11/04/2020;5.950
11/03/2020;5.975
11/02/2020;5.675
10/27/2020;5.750
10/26/2020;5.625
10/23/2020;5.525
10/22/2020;5.500
10/21/2020;5.675
10/20/2020;5.725
10/19/2020;5.600
10/16/2020;5.600
10/15/2020;5.700
10/14/2020;5.725
10/13/2020;5.625
10/12/2020;5.575
10/09/2020;5.450
10/08/2020;5.550
10/07/2020;5.400
10/06/2020;5.500
10/05/2020;5.250
10/02/2020;5.175
10/01/2020;5.000
09/30/2020;5.100
09/29/2020;5.200
09/28/2020;5.400
09/25/2020;5.200
09/24/2020;5.050
09/23/2020;5.300
09/22/2020;5.300
09/21/2020;5.575
09/18/2020;5.575
09/17/2020;5.600
09/16/2020;5.750
09/15/2020;5.750
09/14/2020;5.475
09/11/2020;5.050
09/10/2020;5.525
09/09/2020;5.900
09/08/2020;5.900
09/07/2020;5.925
09/04/2020;5.950
09/03/2020;6.075
09/02/2020;6.125
09/01/2020;5.975
08/31/2020;6.225
08/28/2020;6.275
08/27/2020;6.350
08/26/2020;6.250
08/25/2020;6.050
08/24/2020;6.050
08/19/2020;6.175
08/18/2020;6.025
08/14/2020;6.075
08/13/2020;6.250
08/12/2020;6.000
08/11/2020;5.825
08/10/2020;5.800
08/07/2020;5.700
08/06/2020;5.700
08/05/2020;5.550
08/04/2020;5.525
08/03/2020;5.850
07/30/2020;5.725
07/29/2020;5.850
07/28/2020;5.900
07/27/2020;5.625
07/24/2020;5.700
07/23/2020;5.475
07/22/2020;5.375
07/21/2020;5.150
07/20/2020;5.175
07/17/2020;5.275
07/16/2020;5.275
07/15/2020;5.350
07/14/2020;5.300
07/13/2020;5.250
07/10/2020;5.250
07/09/2020;5.350
07/08/2020;5.050
07/07/2020;5.125
07/06/2020;5.000
07/03/2020;4.960
07/02/2020;4.980
07/01/2020;5.000
06/30/2020;5.025
06/29/2020;4.980
06/26/2020;5.125
06/25/2020;5.075
06/24/2020;4.890
06/23/2020;4.850
06/22/2020;4.880
06/19/2020;4.880
06/18/2020;4.840
06/17/2020;5.100
06/16/2020;4.820
06/15/2020;4.850
06/12/2020;4.590
06/11/2020;4.800
06/10/2020;5.200
06/09/2020;5.300
06/08/2020;5.000
06/05/2020;4.730
06/04/2020;4.900
06/03/2020;4.670
06/02/2020;4.550
05/29/2020;4.290
05/28/2020;4.150
05/27/2020;4.150
05/26/2020;4.130
05/20/2020;3.850
05/19/2020;3.760
05/18/2020;3.800
05/15/2020;3.950
05/14/2020;3.970
05/13/2020;3.990
05/12/2020;4.230
05/11/2020;4.280
05/08/2020;4.200
05/06/2020;4.250
05/05/2020;4.300
05/04/2020;4.460
04/30/2020;4.070
04/29/2020;4.200
04/28/2020;4.190
04/27/2020;4.310
04/24/2020;4.500
04/23/2020;4.490
04/22/2020;4.330
04/21/2020;4.370
04/20/2020;4.450
04/17/2020;4.220
04/16/2020;4.400
04/15/2020;4.640
04/14/2020;4.480
04/13/2020;4.680
04/09/2020;4.800
04/08/2020;5.175
04/07/2020;5.400
04/06/2020;5.025
04/03/2020;4.800
04/02/2020;4.570
04/01/2020;4.650
03/31/2020;4.650
03/30/2020;4.840
03/27/2020;4.510
03/26/2020;3.800
03/24/2020;4.150
03/23/2020;4.350
03/20/2020;4.740
03/19/2020;5.000
03/18/2020;5.600
03/17/2020;5.925
03/16/2020;6.200
03/13/2020;6.200
03/12/2020;6.475
03/11/2020;6.925
03/10/2020;6.650
03/09/2020;7.000
03/06/2020;7.400
03/05/2020;7.550
03/04/2020;7.250
03/03/2020;7.100
03/02/2020;7.150
02/28/2020;6.750
02/27/2020;7.650
02/26/2020;7.750
02/25/2020;7.775
02/24/2020;7.800
02/21/2020;7.950
02/20/2020;8.025
02/19/2020;7.850
02/18/2020;7.800
02/17/2020;7.850
02/14/2020;7.750
02/13/2020;7.825
02/12/2020;7.825
02/11/2020;7.725
02/10/2020;7.700
02/07/2020;7.675
02/06/2020;7.800
02/05/2020;7.600
02/04/2020;7.600
02/03/2020;7.400
01/31/2020;7.675
01/30/2020;7.800
01/29/2020;7.825
01/28/2020;7.650
01/27/2020;7.950
01/24/2020;7.825
01/23/2020;7.800
01/22/2020;7.750
01/21/2020;7.750
01/20/2020;7.800
01/17/2020;7.575
01/16/2020;7.600
01/15/2020;7.750
01/14/2020;7.800
01/13/2020;7.725
01/10/2020;7.700
01/09/2020;7.550
01/08/2020;7.550
01/07/2020;7.725
01/06/2020;7.650
01/03/2020;7.750
01/02/2020;7.675
12/30/2019;7.725
12/27/2019;7.825
12/26/2019;7.775
12/23/2019;7.800
12/20/2019;7.550
12/19/2019;7.525
12/18/2019;7.350
12/17/2019;7.350
12/16/2019;7.350
12/13/2019;7.400
12/12/2019;7.325
12/11/2019;7.350
12/10/2019;7.200
12/09/2019;7.200
12/06/2019;7.200
12/05/2019;7.100
12/04/2019;7.075
12/03/2019;7.050
12/02/2019;6.975
11/29/2019;6.775
11/28/2019;6.850
11/27/2019;6.825
11/26/2019;7.000
11/25/2019;7.000
11/22/2019;7.100
11/21/2019;7.000
11/20/2019;7.150
11/19/2019;7.025
11/18/2019;6.950
11/15/2019;6.925
11/14/2019;6.875
11/13/2019;7.000
11/12/2019;7.000
11/11/2019;7.075
11/08/2019;6.975
11/07/2019;7.025
11/06/2019;7.175
11/05/2019;6.950
11/04/2019;7.000
11/01/2019;7.025
10/31/2019;7.050
10/30/2019;7.075
10/29/2019;7.100
10/28/2019;7.000
10/25/2019;7.275
10/24/2019;7.125
10/23/2019;6.825
10/22/2019;6.850
10/21/2019;6.800
10/18/2019;6.675
10/17/2019;6.625
10/16/2019;6.600
10/15/2019;6.550
10/14/2019;6.625
10/11/2019;6.500
10/10/2019;6.425
10/09/2019;6.450
10/08/2019;6.350
10/07/2019;6.475
10/04/2019;6.450
10/03/2019;6.525
10/02/2019;6.875
10/01/2019;6.900
09/30/2019;6.900
09/27/2019;7.000
09/26/2019;7.000
09/25/2019;6.975
09/24/2019;6.925
09/23/2019;7.050
09/20/2019;7.100
09/19/2019;7.175
09/18/2019;7.075
09/17/2019;6.925
09/16/2019;7.050
