Date;Price;Open;High;Low;Vol;Change
08/13/2024;7000;6850;7000;6850;68.67M;1.45%
08/12/2024;6900;6875;6900;6775;50.76M;0.73%
08/09/2024;6850;6825;6900;6800;79.71M;0.74%
08/08/2024;6800;6800;6850;6725;81.41M;0.37%
08/07/2024;6775;6725;6775;6650;84.63M;2.26%
08/06/2024;6625;6650;6700;6525;95.79M;0.76%
08/05/2024;6575;6700;6725;6500;184.38M;-3.31%
08/02/2024;6800;6700;6875;6675;167.89M;0.74%
08/01/2024;6750;6550;6750;6500;163.09M;5.47%
07/31/2024;6400;6400;6475;6375;99.00M;-1.16%
07/30/2024;6475;6475;6550;6375;87.54M;0.00%
07/29/2024;6475;6550;6550;6450;54.44M;-1.15%
07/26/2024;6550;6575;6625;6500;76.52M;-0.38%
07/25/2024;6575;6450;6575;6400;66.66M;1.54%
07/24/2024;6475;6500;6575;6475;63.94M;-2.26%
07/23/2024;6625;6750;6750;6550;77.86M;-1.12%
07/22/2024;6700;6575;6700;6525;110.47M;2.68%
07/19/2024;6525;6500;6525;6450;63.17M;-0.38%
07/18/2024;6550;6550;6600;6500;132.53M;1.55%
07/17/2024;6450;6450;6525;6375;109.73M;1.57%
07/16/2024;6350;6400;6400;6300;64.69M;0.00%
07/15/2024;6350;6450;6450;6300;66.07M;-1.17%
07/12/2024;6425;6450;6550;6400;146.67M;0.39%
07/11/2024;6400;6400;6425;6350;66.80M;0.39%
07/10/2024;6375;6375;6450;6300;59.69M;0.00%
07/09/2024;6375;6225;6400;6200;84.18M;2.41%
07/08/2024;6225;6400;6425;6200;138.14M;-3.11%
07/05/2024;6425;6325;6500;6300;111.65M;2.80%
07/04/2024;6250;6250;6400;6225;90.15M;0.40%
07/03/2024;6225;6275;6300;6100;70.02M;0.40%
07/02/2024;6200;6275;6350;6150;159.36M;-0.80%
07/01/2024;6250;6175;6250;6100;100.41M;1.63%
06/28/2024;6150;6000;6250;6000;191.37M;2.50%
06/27/2024;6000;5900;6075;5875;117.60M;2.56%
06/26/2024;5850;5950;6025;5850;92.90M;-1.27%
06/25/2024;5925;5925;5975;5825;159.98M;-1.25%
06/24/2024;6000;6075;6125;6000;58.83M;-2.04%
06/21/2024;6125;6050;6200;6025;188.72M;2.94%
06/20/2024;5950;5825;5950;5750;82.66M;3.48%
06/19/2024;5750;5775;5850;5675;116.00M;0.00%
06/14/2024;5750;5850;5875;5650;203.24M;-2.13%
06/13/2024;5875;5975;6000;5850;162.62M;-0.84%
06/12/2024;5925;6050;6075;5900;120.86M;-3.27%
06/11/2024;6125;6200;6250;6125;56.25M;-2.39%
06/10/2024;6275;6275;6350;6200;80.15M;0.00%
06/07/2024;6275;6250;6275;6150;99.09M;1.62%
06/06/2024;6175;6125;6200;6075;85.74M;2.92%
06/05/2024;6000;6125;6150;5975;105.17M;-2.44%
06/04/2024;6150;6150;6275;6125;137.80M;0.82%
06/03/2024;6100;6075;6150;6025;92.53M;3.39%
05/31/2024;5900;6000;6025;5900;169.57M;0.43%
05/30/2024;5875;5775;6000;5525;236.63M;1.29%
05/29/2024;5800;5825;5875;5700;169.39M;-2.52%
05/28/2024;5950;5850;6025;5825;93.70M;2.15%
05/27/2024;5825;6025;6050;5825;258.45M;-3.72%
05/22/2024;6050;6000;6150;5950;171.68M;0.41%
05/21/2024;6025;6225;6275;5975;308.55M;-4.74%
05/20/2024;6325;6550;6625;6200;168.80M;-3.80%
05/17/2024;6575;6350;6650;6350;133.15M;3.54%
05/16/2024;6350;6450;6500;6325;114.81M;-0.39%
05/15/2024;6375;6200;6400;6200;80.92M;2.82%
05/14/2024;6200;6175;6300;6175;94.05M;0.00%
05/13/2024;6200;6200;6275;6125;128.64M;-1.20%
05/08/2024;6275;6325;6450;6250;117.07M;0.00%
05/07/2024;6275;6325;6400;6250;130.41M;0.00%
05/06/2024;6275;6250;6400;6150;184.23M;2.03%
05/03/2024;6150;6300;6425;6050;270.53M;-2.77%
05/02/2024;6325;6800;6800;6050;501.85M;-8.33%
04/30/2024;6900;6800;7050;6775;189.99M;-0.36%
04/29/2024;6925;6650;6950;6650;77.94M;2.59%
04/26/2024;6750;7000;7025;6750;125.88M;-2.88%
04/25/2024;6950;7050;7075;6925;111.80M;-1.42%
04/24/2024;7050;6925;7050;6900;117.59M;3.30%
04/23/2024;6825;6850;6925;6725;107.63M;1.49%
04/22/2024;6725;6875;6875;6575;121.73M;0.00%
04/19/2024;6725;6725;6800;6650;47.94M;-1.10%
04/18/2024;6800;6800;6900;6725;106.89M;2.64%
04/17/2024;6625;6700;6775;6625;83.84M;0.00%
04/16/2024;6625;6350;6725;6300;180.01M;-2.93%
04/05/2024;6825;6825;6900;6825;46.11M;-0.73%
04/04/2024;6875;6750;6925;6750;64.42M;1.48%
04/03/2024;6775;6950;6950;6675;115.37M;-1.81%
04/02/2024;6900;6900;6900;6700;135.76M;0.00%
04/01/2024;6900;7250;7250;6750;158.36M;-4.83%
03/28/2024;7250;7150;7250;7125;90.90M;1.05%
03/27/2024;7175;7200;7250;7175;46.30M;0.00%
03/26/2024;7175;7125;7225;7125;74.27M;-1.03%
03/25/2024;7250;7050;7250;7000;78.21M;2.84%
03/22/2024;7050;7000;7075;6950;87.32M;0.00%
03/21/2024;7050;7100;7200;7050;81.77M;0.00%
03/20/2024;7050;7050;7050;7000;83.42M;-3.09%
03/19/2024;7275;7250;7350;7225;100.84M;1.39%
03/18/2024;7175;7425;7425;7175;105.78M;-3.04%
03/15/2024;7400;7450;7500;7275;250.58M;0.00%
03/14/2024;7400;7250;7400;7225;161.19M;1.72%
03/13/2024;7275;7250;7275;7150;126.02M;2.11%
03/08/2024;7125;7150;7175;7100;109.03M;0.35%
03/07/2024;7100;7075;7125;7025;94.95M;0.35%
03/06/2024;7075;7000;7100;7000;74.18M;0.71%
03/05/2024;7025;7075;7100;7000;92.56M;0.00%
03/04/2024;7025;7000;7050;6975;44.71M;0.00%
03/01/2024;7025;7050;7075;6975;90.74M;0.36%
02/29/2024;7000;7125;7150;7000;150.73M;-1.75%
02/28/2024;7125;7025;7125;7025;59.74M;0.71%
02/27/2024;7075;6975;7100;6975;58.07M;0.35%
02/26/2024;7050;6950;7075;6950;77.21M;0.00%
02/23/2024;7050;7050;7100;7000;109.40M;-0.70%
02/22/2024;7100;7175;7200;7100;85.74M;-2.07%
02/21/2024;7250;7125;7250;7075;130.26M;1.40%
02/20/2024;7150;7250;7250;7150;87.31M;0.00%
02/19/2024;7150;7150;7325;7125;83.75M;-0.69%
02/16/2024;7200;7375;7400;7200;142.02M;0.00%
02/15/2024;7200;7300;7375;7150;220.53M;2.49%
02/13/2024;7025;7100;7125;7025;102.67M;-1.06%
02/12/2024;7100;7150;7200;7050;183.78M;2.16%
02/07/2024;6950;6875;6950;6850;89.76M;1.46%
02/06/2024;6850;6825;6925;6775;90.15M;0.37%
02/05/2024;6825;6700;6950;6675;150.54M;2.25%
02/02/2024;6675;6625;6675;6600;120.12M;1.91%
02/01/2024;6550;6575;6625;6500;168.15M;-1.50%
01/31/2024;6650;6650;6700;6650;128.19M;0.00%
01/30/2024;6650;6475;6700;6450;123.33M;2.70%
01/29/2024;6475;6350;6475;6275;124.75M;2.78%
01/26/2024;6300;6250;6325;6225;77.24M;0.40%
01/25/2024;6275;6325;6400;6250;99.09M;-1.95%
01/24/2024;6400;6450;6475;6350;97.29M;-1.54%
01/23/2024;6500;6525;6550;6450;77.04M;0.00%
01/22/2024;6500;6500;6550;6450;96.99M;-0.38%
01/19/2024;6525;6500;6525;6425;74.81M;0.00%
01/18/2024;6525;6525;6550;6475;78.21M;0.00%
01/17/2024;6525;6525;6625;6500;80.93M;0.00%
01/16/2024;6525;6525;6625;6500;83.52M;0.38%
01/15/2024;6500;6575;6625;6475;83.07M;-1.14%
01/12/2024;6575;6575;6675;6525;114.04M;1.94%
01/11/2024;6450;6425;6500;6400;41.46M;0.39%
01/10/2024;6425;6375;6450;6325;50.02M;0.78%
01/09/2024;6375;6425;6450;6350;77.95M;-0.39%
01/08/2024;6400;6500;6600;6375;151.02M;-0.39%
01/05/2024;6425;6400;6475;6350;114.34M;1.18%
01/04/2024;6350;6125;6400;6100;152.51M;4.10%
01/03/2024;6100;6100;6150;6050;30.05M;-0.41%
01/02/2024;6125;6050;6125;6025;26.24M;1.24%
12/29/2023;6050;6125;6125;6000;63.10M;-1.22%
12/28/2023;6125;6050;6150;6000;75.12M;2.08%
12/27/2023;6000;6000;6025;5925;48.70M;0.42%
12/22/2023;5975;5950;5975;5925;29.98M;0.00%
12/21/2023;5975;5950;5975;5925;50.36M;0.84%
12/20/2023;5925;5900;5975;5900;65.36M;-0.84%
12/19/2023;5975;5950;5975;5925;54.00M;0.84%
12/18/2023;5925;5850;5950;5850;101.46M;0.42%
12/15/2023;5900;5950;6000;5900;142.38M;-0.84%
12/14/2023;5950;5825;6025;5800;189.38M;3.93%
12/13/2023;5725;5750;5775;5700;121.45M;-1.29%
12/12/2023;5800;5800;5825;5750;55.11M;0.43%
12/11/2023;5775;5650;5800;5650;68.66M;1.32%
12/08/2023;5700;5750;5775;5650;98.04M;-0.87%
12/07/2023;5750;5800;5825;5725;97.97M;-0.86%
12/06/2023;5800;5925;5950;5800;88.75M;-2.93%
12/05/2023;5975;6000;6000;5875;58.67M;-0.42%
12/04/2023;6000;5925;6025;5900;66.16M;1.69%
12/01/2023;5900;5850;5900;5825;31.37M;0.85%
11/30/2023;5850;5850;5925;5825;117.37M;0.00%
11/29/2023;5850;5850;5925;5825;36.80M;-0.85%
11/28/2023;5900;5900;5925;5875;58.26M;0.00%
11/27/2023;5900;5900;5925;5875;39.72M;0.43%
11/24/2023;5875;5925;5925;5850;33.28M;-0.42%
11/23/2023;5900;5950;5950;5900;36.73M;0.43%
11/22/2023;5875;5825;5900;5825;21.11M;0.00%
11/21/2023;5875;5850;5925;5825;55.09M;0.00%
11/20/2023;5875;5825;5925;5825;27.06M;-0.42%
11/17/2023;5900;5875;5950;5850;33.96M;-0.42%
11/16/2023;5925;5850;5925;5825;54.30M;0.00%
11/15/2023;5925;5900;5975;5875;74.26M;1.72%
11/14/2023;5825;5825;5900;5800;50.59M;0.00%
11/13/2023;5825;5850;5850;5800;22.08M;0.87%
11/10/2023;5775;5850;5850;5775;59.61M;-1.70%
11/09/2023;5875;5825;5900;5800;45.03M;0.43%
11/08/2023;5850;5775;5850;5725;63.55M;-0.43%
11/07/2023;5875;5950;5975;5800;56.16M;-0.84%
11/06/2023;5925;5900;5925;5850;58.27M;1.72%
11/03/2023;5825;5925;5975;5825;53.38M;-1.27%
11/02/2023;5900;5750;5925;5725;115.68M;4.42%
11/01/2023;5650;5700;5700;5625;74.28M;-0.44%
10/31/2023;5675;5800;5850;5650;99.45M;-0.87%
10/30/2023;5725;5700;5725;5625;81.55M;0.44%
10/27/2023;5700;5750;5775;5700;90.18M;0.00%
10/26/2023;5700;5800;5850;5700;86.35M;-2.56%
10/25/2023;5850;5825;5900;5775;90.43M;1.74%
10/24/2023;5750;5700;5800;5675;72.47M;1.32%
10/23/2023;5675;5700;5725;5625;73.90M;-1.30%
10/20/2023;5750;5675;5800;5650;98.53M;0.44%
10/19/2023;5725;5775;5800;5700;160.28M;-2.14%
10/18/2023;5850;5925;5950;5825;91.87M;-2.50%
10/17/2023;6000;6000;6025;5925;74.70M;-0.41%
10/16/2023;6025;6025;6075;5975;60.41M;-0.82%
10/13/2023;6075;6075;6150;6025;39.91M;0.00%
10/12/2023;6075;6075;6175;6050;91.34M;0.41%
10/11/2023;6050;5950;6175;5950;72.96M;0.83%
10/10/2023;6000;5900;6075;5900;48.85M;1.69%
10/09/2023;5900;6025;6050;5900;45.32M;-2.07%
10/06/2023;6025;6150;6150;6025;25.91M;-1.63%
10/05/2023;6125;6150;6200;6100;69.57M;0.00%
10/04/2023;6125;6075;6125;5975;69.15M;0.82%
10/03/2023;6075;6000;6075;6000;37.14M;0.41%
10/02/2023;6050;6025;6100;6025;33.30M;0.41%
09/29/2023;6025;6050;6050;6000;71.56M;0.42%
09/27/2023;6000;5925;6050;5900;75.05M;1.27%
09/26/2023;5925;5975;6000;5850;109.79M;-1.25%
09/25/2023;6000;6000;6050;5975;40.71M;0.00%
09/22/2023;6000;6000;6050;5975;51.07M;0.00%
09/21/2023;6000;6050;6075;5975;60.54M;-1.23%
09/20/2023;6075;6100;6125;6050;64.86M;1.25%
09/19/2023;6000;5900;6075;5875;93.89M;1.69%
09/18/2023;5900;5900;5950;5875;53.45M;-0.42%
09/15/2023;5925;5900;5975;5850;165.11M;1.72%
09/14/2023;5825;5825;5875;5775;59.13M;-0.43%
09/13/2023;5850;5825;5850;5775;69.88M;-0.43%
09/12/2023;5875;5950;5950;5850;54.08M;-0.84%
09/11/2023;5925;5900;5925;5825;74.51M;0.42%
09/08/2023;5900;5900;5925;5775;81.98M;0.43%
09/07/2023;5875;6000;6025;5825;124.35M;-2.89%
09/06/2023;6050;6050;6125;6050;40.55M;-0.82%
09/05/2023;6100;6100;6150;6075;24.89M;0.00%
09/04/2023;6100;6075;6150;6050;56.32M;0.41%
09/01/2023;6075;6075;6125;6050;50.80M;0.83%
08/31/2023;6025;6000;6075;5900;159.06M;0.84%
08/30/2023;5975;5925;6100;5925;65.73M;0.42%
08/29/2023;5950;6000;6025;5950;50.84M;-0.83%
08/28/2023;6000;5950;6025;5900;63.98M;1.69%
08/25/2023;5900;5900;5925;5825;65.09M;-0.84%
08/24/2023;5950;5900;5950;5875;42.65M;1.71%
08/23/2023;5850;5950;5950;5850;40.84M;-1.68%
08/22/2023;5950;5800;5950;5800;93.62M;2.15%
08/21/2023;5825;5800;5875;5800;61.85M;0.87%
08/18/2023;5775;5725;5825;5725;104.89M;-0.43%
08/16/2023;5800;5775;5800;5675;190.59M;0.00%
08/15/2023;5800;5900;5925;5800;116.82M;-2.52%
08/14/2023;5950;5925;5950;5800;86.46M;0.42%
08/11/2023;5925;5975;6025;5900;46.57M;-0.84%
08/10/2023;5975;5925;6000;5900;78.94M;1.27%
08/09/2023;5900;5900;5950;5850;64.50M;0.00%
08/08/2023;5900;5900;5950;5875;83.48M;0.43%
08/07/2023;5875;5850;5925;5825;104.34M;1.73%
08/04/2023;5775;5800;5825;5750;47.14M;-0.43%
08/03/2023;5800;5725;5825;5700;68.59M;1.75%
08/02/2023;5700;5625;5750;5600;133.55M;0.88%
08/01/2023;5650;5650;5725;5600;114.70M;-1.31%
07/31/2023;5725;5800;5800;5625;189.38M;0.44%
07/28/2023;5700;5625;5725;5625;121.97M;1.33%
07/27/2023;5625;5575;5700;5575;86.56M;0.90%
07/26/2023;5575;5550;5600;5525;88.53M;0.45%
07/25/2023;5550;5550;5575;5500;65.24M;0.91%
07/24/2023;5500;5550;5625;5500;54.87M;-0.90%
07/21/2023;5550;5550;5575;5450;111.28M;0.45%
07/20/2023;5525;5400;5550;5400;132.05M;3.27%
07/18/2023;5350;5375;5425;5300;84.11M;-0.47%
07/17/2023;5375;5425;5475;5375;99.90M;-0.46%
07/14/2023;5400;5400;5425;5350;122.34M;0.93%
07/13/2023;5350;5375;5375;5275;101.28M;0.94%
07/12/2023;5300;5300;5375;5250;123.95M;0.47%
07/11/2023;5275;5200;5300;5175;100.58M;1.93%
07/10/2023;5175;5175;5225;5150;82.69M;0.49%
07/07/2023;5150;5275;5300;5150;128.52M;-2.83%
07/06/2023;5300;5300;5350;5250;90.98M;0.47%
07/05/2023;5275;5300;5325;5250;78.43M;0.48%
07/04/2023;5250;5400;5400;5225;119.84M;-1.87%
07/03/2023;5350;5125;5350;5125;227.36M;2.88%
06/27/2023;5200;5175;5250;5150;101.61M;1.46%
06/26/2023;5125;5100;5175;5075;74.26M;0.99%
06/23/2023;5075;5075;5125;5050;47.28M;0.00%
06/22/2023;5075;5100;5150;5075;60.46M;-0.49%
06/21/2023;5100;5050;5100;5050;58.52M;0.00%
06/20/2023;5100;5100;5125;5050;44.32M;-0.49%
06/19/2023;5125;5100;5150;5100;36.21M;-0.49%
06/16/2023;5150;5125;5150;5075;103.94M;0.49%
06/15/2023;5125;5050;5150;5050;94.10M;1.49%
06/14/2023;5050;5125;5150;5050;96.67M;-0.98%
06/13/2023;5100;5100;5175;5050;143.80M;0.00%
06/12/2023;5100;5100;5125;5050;91.08M;-0.49%
06/09/2023;5125;5025;5125;5000;151.34M;1.99%
06/08/2023;5025;5000;5075;5000;173.48M;0.00%
06/07/2023;5025;5000;5075;5000;115.94M;-0.50%
06/06/2023;5050;5050;5100;4950;244.62M;-0.49%
06/05/2023;5075;5100;5150;5075;149.19M;0.50%
05/31/2023;5050;5175;5200;5050;242.45M;-1.94%
05/30/2023;5150;5100;5200;5100;60.30M;0.00%
05/29/2023;5150;5175;5175;5100;60.65M;0.49%
05/26/2023;5125;5175;5200;5100;42.31M;-0.97%
05/25/2023;5175;5050;5175;5050;66.33M;1.97%
05/24/2023;5075;5125;5150;5050;114.27M;-0.98%
05/23/2023;5125;5200;5250;5100;140.09M;-1.91%
05/22/2023;5225;5100;5250;5075;120.29M;2.96%
05/19/2023;5075;5075;5100;5025;71.45M;1.50%
05/17/2023;5000;4990;5075;4980;63.52M;0.20%
05/16/2023;4990;5075;5075;4980;46.89M;-1.19%
05/15/2023;5050;5050;5050;5000;65.31M;1.00%
05/12/2023;5000;5075;5075;5000;90.82M;-1.96%
05/11/2023;5100;5075;5100;5025;63.61M;0.49%
05/10/2023;5075;5050;5125;5050;58.17M;0.50%
05/09/2023;5050;5100;5125;5050;94.10M;-1.46%
05/08/2023;5125;5175;5200;5125;64.68M;-0.97%
05/05/2023;5175;5175;5200;5125;55.13M;0.00%
05/04/2023;5175;5175;5225;5125;92.25M;-0.96%
05/03/2023;5225;5250;5250;5150;92.72M;-0.48%
05/02/2023;5250;5250;5250;5175;117.68M;1.45%
04/28/2023;5175;5225;5225;5150;116.96M;-0.48%
04/27/2023;5200;5175;5225;5175;66.31M;0.00%
04/26/2023;5200;5400;5425;5175;207.34M;0.48%
04/18/2023;5175;5150;5250;5125;107.12M;0.98%
04/17/2023;5125;5225;5250;5125;95.83M;-1.91%
04/14/2023;5225;5150;5250;5150;123.63M;1.95%
04/13/2023;5125;5175;5200;5125;89.93M;-0.49%
04/12/2023;5150;5100;5225;5100;95.91M;0.98%
04/11/2023;5100;5100;5100;5050;37.78M;0.00%
04/10/2023;5100;5150;5175;5050;67.02M;-1.45%
04/06/2023;5175;5225;5225;5150;48.18M;-0.96%
04/05/2023;5225;5150;5250;5150;43.37M;0.48%
04/04/2023;5200;5250;5300;5100;84.14M;-1.19%
04/03/2023;5263;5200;5263;5200;92.31M;1.94%
03/31/2023;5163;5138;5163;5100;95.56M;0.98%
03/30/2023;5113;5175;5200;5113;97.19M;-1.21%
03/29/2023;5175;5125;5188;5100;88.21M;2.22%
03/28/2023;5063;5100;5138;5050;86.37M;-0.74%
03/27/2023;5100;5200;5213;5100;152.30M;-6.42%
03/24/2023;5450;5313;5475;5288;263.58M;3.81%
03/21/2023;5250;5050;5250;5038;116.46M;5.00%
03/20/2023;5000;5025;5050;5000;46.45M;-0.99%
03/17/2023;5050;4975;5063;4963;175.66M;2.54%
03/16/2023;4925;5038;5038;4913;124.90M;-1.99%
03/15/2023;5025;5025;5088;4925;233.24M;1.26%
03/14/2023;4963;5100;5138;4925;192.77M;-4.11%
03/13/2023;5175;5138;5188;5113;92.83M;-0.24%
03/10/2023;5188;5213;5213;5138;111.42M;-0.72%
03/09/2023;5225;5200;5250;5175;83.29M;1.70%
03/08/2023;5138;5125;5138;5088;87.87M;0.98%
03/07/2023;5088;5075;5138;5063;70.48M;0.49%
03/06/2023;5063;5088;5113;5038;53.84M;0.75%
03/03/2023;5025;5100;5125;5013;88.63M;-1.71%
03/02/2023;5113;5075;5150;5075;73.02M;1.24%
03/01/2023;5050;5075;5100;5025;89.57M;1.00%
02/28/2023;5000;5038;5075;5000;146.44M;-1.48%
02/27/2023;5075;5038;5075;5025;39.61M;0.25%
02/24/2023;5063;5063;5113;5038;63.51M;0.50%
02/23/2023;5038;4988;5050;4963;177.53M;0.75%
02/22/2023;5000;5063;5088;4975;90.13M;-1.96%
02/21/2023;5100;5150;5150;5088;52.60M;-0.73%
02/20/2023;5138;5150;5150;5100;40.95M;-0.24%
02/17/2023;5150;5088;5150;5050;49.80M;1.23%
02/16/2023;5088;5113;5138;5063;49.61M;-0.49%
02/15/2023;5113;5150;5175;5050;90.23M;-1.45%
02/14/2023;5188;5225;5225;5138;32.26M;0.24%
02/13/2023;5175;5275;5275;5125;47.97M;0.49%
02/10/2023;5150;5225;5225;5075;81.11M;0.49%
02/09/2023;5125;5150;5200;5125;108.52M;0.49%
02/08/2023;5100;5063;5113;5050;75.66M;0.25%
02/07/2023;5088;4975;5113;4950;118.13M;3.04%
02/06/2023;4938;4963;5025;4875;109.10M;-0.50%
02/03/2023;4963;4875;4975;4875;108.13M;2.06%
02/02/2023;4863;4863;4875;4788;77.30M;0.26%
02/01/2023;4850;4975;5025;4838;165.73M;-2.51%
01/31/2023;4975;5013;5050;4938;137.34M;0.00%
01/30/2023;4975;5013;5063;4938;107.03M;-0.75%
01/27/2023;5013;4950;5075;4950;199.73M;2.04%
01/26/2023;4913;4888;4938;4875;71.18M;1.29%
01/25/2023;4850;4900;4925;4850;62.82M;-2.02%
01/24/2023;4950;4925;4988;4900;32.70M;-0.75%
01/20/2023;4988;4925;5000;4900;80.10M;2.31%
01/19/2023;4875;4800;4913;4763;70.23M;2.09%
01/18/2023;4775;4825;4888;4750;95.87M;-2.05%
01/17/2023;4875;4700;4913;4688;146.24M;4.84%
01/16/2023;4650;4550;4675;4550;132.49M;1.36%
01/13/2023;4588;4563;4613;4525;107.49M;-0.27%
01/12/2023;4600;4500;4725;4500;205.62M;2.79%
01/11/2023;4475;4538;4588;4450;225.94M;-3.50%
01/10/2023;4638;4750;4775;4588;192.00M;-4.63%
01/09/2023;4863;4875;4925;4800;67.26M;-0.77%
01/06/2023;4900;4863;4900;4800;44.10M;-0.25%
01/05/2023;4913;5025;5025;4863;84.95M;-2.00%
01/04/2023;5013;5013;5038;4988;38.58M;0.75%
01/03/2023;4975;4925;4988;4925;13.82M;0.76%
01/02/2023;4938;4963;4988;4938;7.07M;-0.50%
12/30/2022;4963;5000;5025;4963;40.66M;-0.50%
12/29/2022;4988;4950;4988;4938;56.98M;0.00%
12/28/2022;4988;5000;5000;4925;37.69M;0.25%
12/27/2022;4975;5025;5025;4938;46.28M;-1.00%
12/26/2022;5025;4988;5025;4975;19.58M;1.26%
12/23/2022;4963;4950;5000;4950;38.57M;-0.25%
12/22/2022;4975;5050;5050;4975;65.63M;-0.50%
12/21/2022;5000;5063;5063;5000;37.96M;-0.50%
12/20/2022;5025;5000;5025;4975;56.64M;0.50%
12/19/2022;5000;5000;5038;4950;88.02M;-0.99%
12/16/2022;5050;4913;5050;4913;430.64M;2.02%
12/15/2022;4950;4950;5013;4950;66.46M;-0.50%
12/14/2022;4975;5038;5050;4975;162.69M;0.51%
12/13/2022;4950;4888;5000;4888;200.59M;-0.50%
12/12/2022;4975;4913;5000;4888;165.80M;0.25%
12/09/2022;4963;4975;5025;4913;220.82M;-1.24%
12/08/2022;5025;5038;5113;4988;258.26M;-3.13%
12/07/2022;5188;5313;5350;5188;173.35M;-4.82%
12/06/2022;5450;5438;5500;5363;139.36M;0.23%
12/05/2022;5438;5325;5500;5288;167.73M;3.33%
12/02/2022;5263;5200;5263;5163;70.81M;1.20%
12/01/2022;5200;5263;5325;5200;118.05M;-1.19%
11/30/2022;5263;5163;5400;5163;234.34M;1.94%
11/29/2022;5163;5125;5225;5100;65.81M;1.98%
11/28/2022;5063;5088;5138;5063;54.06M;-0.49%
11/25/2022;5088;5113;5113;5050;64.42M;-0.49%
11/24/2022;5113;5113;5150;5100;73.13M;0.25%
11/23/2022;5100;5063;5150;5063;80.26M;0.74%
11/22/2022;5063;5025;5125;5025;79.85M;0.25%
11/21/2022;5050;5088;5100;5013;64.13M;-0.74%
11/18/2022;5088;4975;5113;4963;111.65M;2.78%
11/17/2022;4950;4925;5013;4925;167.63M;-1.00%
11/16/2022;5000;5050;5088;4950;128.29M;-2.44%
11/15/2022;5125;5150;5150;5050;68.66M;0.00%
11/14/2022;5125;5275;5275;5075;73.95M;-1.68%
11/11/2022;5213;5150;5225;5113;102.01M;3.22%
11/10/2022;5050;5025;5075;5000;53.26M;-0.49%
11/09/2022;5075;5025;5075;5025;47.78M;0.00%
11/08/2022;5075;5138;5138;5038;39.60M;-0.98%
11/07/2022;5125;5088;5125;5000;81.86M;0.99%
11/04/2022;5075;5013;5075;5000;61.49M;-0.25%
11/03/2022;5088;4975;5100;4975;105.33M;0.99%
11/02/2022;5038;5188;5200;4988;113.94M;-3.13%
11/01/2022;5200;5300;5300;5113;101.03M;-1.42%
10/31/2022;5275;5150;5275;5113;138.12M;3.43%
10/28/2022;5100;5063;5113;5050;83.86M;0.00%
10/27/2022;5100;5100;5163;5025;84.53M;0.00%
10/26/2022;5100;5113;5125;5000;70.25M;-0.24%
10/25/2022;5113;5138;5225;5113;83.42M;-0.24%
10/24/2022;5125;5163;5250;5125;102.17M;-0.97%
10/21/2022;5175;5000;5225;4963;183.99M;4.55%
10/20/2022;4950;4675;4963;4675;102.42M;4.49%
10/19/2022;4738;4688;4788;4663;71.54M;-0.26%
10/18/2022;4750;4750;4788;4725;67.90M;0.53%
10/17/2022;4725;4725;4738;4650;60.91M;0.53%
10/14/2022;4700;4825;4825;4688;106.77M;-0.79%
10/13/2022;4738;4750;4775;4663;58.83M;0.53%
10/12/2022;4713;4688;4750;4650;118.73M;1.34%
10/11/2022;4650;4713;4713;4625;71.93M;0.00%
10/10/2022;4650;4688;4700;4638;55.47M;-1.33%
10/07/2022;4713;4663;4713;4638;51.27M;1.07%
10/06/2022;4663;4650;4663;4613;43.28M;0.54%
10/05/2022;4638;4650;4738;4638;75.89M;0.54%
10/04/2022;4613;4650;4688;4613;90.25M;-0.54%
10/03/2022;4638;4663;4688;4613;54.66M;-1.59%
09/30/2022;4713;4650;4713;4613;113.50M;1.89%
09/29/2022;4625;4675;4688;4600;67.95M;-0.54%
09/28/2022;4650;4725;4800;4638;133.09M;-0.53%
09/27/2022;4675;4625;4675;4600;130.96M;1.08%
09/26/2022;4625;4563;4688;4475;133.77M;0.54%
09/23/2022;4600;4600;4625;4575;61.88M;0.00%
09/22/2022;4600;4638;4650;4588;96.48M;-0.81%
09/21/2022;4638;4575;4638;4550;71.04M;0.82%
09/20/2022;4600;4663;4688;4600;140.75M;-0.27%
09/19/2022;4613;4625;4650;4575;137.40M;1.37%
09/16/2022;4550;4638;4650;4513;167.81M;-2.67%
09/15/2022;4675;4700;4750;4650;156.75M;0.54%
09/14/2022;4650;4638;4700;4600;119.63M;-1.59%
09/13/2022;4725;4625;4750;4613;185.49M;3.00%
09/12/2022;4588;4575;4600;4538;110.82M;1.10%
09/09/2022;4538;4538;4550;4475;128.51M;1.40%
09/08/2022;4475;4450;4550;4413;96.93M;0.85%
09/07/2022;4438;4388;4438;4363;87.44M;0.57%
09/06/2022;4413;4488;4500;4400;65.35M;-1.40%
09/05/2022;4475;4425;4500;4400;60.49M;1.13%
09/02/2022;4425;4488;4500;4363;83.17M;-0.84%
09/01/2022;4463;4425;4475;4338;120.97M;0.85%
08/31/2022;4425;4250;4425;4225;151.63M;2.31%
08/30/2022;4325;4313;4375;4288;97.63M;1.17%
08/29/2022;4275;4200;4300;4175;73.77M;0.59%
08/26/2022;4250;4313;4325;4250;82.36M;-0.87%
08/25/2022;4288;4275;4313;4213;77.25M;-0.58%
08/24/2022;4313;4300;4350;4275;60.96M;0.00%
08/23/2022;4313;4250;4338;4225;95.55M;1.17%
